Number of Points,Trial Number,Graph Bandwidth,Error
8192,35,0.091057,0.056388
8192,34,0.091057,0.056463
8192,33,0.091057,0.056275
8192,37,0.091057,0.047074
8192,36,0.091057,0.035962
8192,32,0.091057,0.056807
8192,39,0.091057,0.053674
8192,41,0.091057,0.070972
8192,40,0.091057,0.064910
8192,42,0.091057,0.058114
8192,43,0.091057,0.055225
8192,44,0.091057,0.054065
8192,45,0.091057,0.057645
8192,48,0.091057,0.053560
8192,47,0.091057,0.051979
8192,46,0.091057,0.045330
8192,52,0.091057,0.062710
8192,49,0.091057,0.062316
8192,56,0.091057,0.039974
8192,53,0.091057,0.054069
8192,50,0.091057,0.047800
8192,51,0.091057,0.065641
8192,55,0.091057,0.049939
8192,54,0.091057,0.063058
8192,57,0.091057,0.058386
8192,58,0.091057,0.050943
8192,59,0.091057,0.070413
8192,61,0.091057,0.059804
8192,60,0.091057,0.069504
8192,62,0.091057,0.055970
8192,67,0.091057,0.035151
8192,63,0.091057,0.045251
8192,64,0.091057,0.046039
8192,66,0.091057,0.042171
8192,65,0.091057,0.053282
8192,68,0.091057,0.042655
8192,69,0.091057,0.058266
8192,73,0.091057,0.042515
8192,70,0.091057,0.047470
8192,74,0.091057,0.054664
8192,72,0.091057,0.050434
8192,75,0.091057,0.053296
8192,76,0.091057,0.046622
8192,71,0.091057,0.046647
8192,77,0.091057,0.068267
8192,78,0.091057,0.035485
8192,79,0.091057,0.062702
8192,80,0.091057,0.078614
8192,81,0.091057,0.053226
8192,82,0.091057,0.058634
8192,83,0.091057,0.046111
8192,86,0.091057,0.077324
8192,84,0.091057,0.062010
8192,85,0.091057,0.058182
8192,88,0.091057,0.053224
8192,90,0.091057,0.039587
8192,87,0.091057,0.064853
8192,89,0.091057,0.051371
8192,91,0.091057,0.072403
8192,92,0.091057,0.066277
8192,95,0.091057,0.037242
8192,94,0.091057,0.044910
8192,97,0.091057,0.038824
8192,96,0.091057,0.053206
8192,93,0.091057,0.067497
8192,98,0.091057,0.041093
8192,99,0.091057,0.053084
16384,4,0.078002,0.042203
16384,7,0.078002,0.041215
16384,5,0.078002,0.041747
16384,15,0.078002,0.043412
16384,12,0.078002,0.039731
16384,2,0.078002,0.045830
16384,16,0.078002,0.039247
16384,19,0.078002,0.041827
16384,10,0.078002,0.045676
16384,17,0.078002,0.043682
16384,18,0.078002,0.061087
16384,6,0.078002,0.050417
16384,1,0.078002,0.045625
16384,13,0.078002,0.039603
16384,3,0.078002,0.058565
16384,8,0.078002,0.058511
16384,11,0.078002,0.042863
16384,14,0.078002,0.033125
16384,9,0.078002,0.035424
16384,0,0.078002,0.057791
16384,21,0.078002,0.050923
16384,20,0.078002,0.051730
16384,23,0.078002,0.047140
16384,22,0.078002,0.039575
16384,29,0.078002,0.036267
16384,24,0.078002,0.046850
16384,26,0.078002,0.052975
16384,28,0.078002,0.040054
16384,30,0.078002,0.050644
16384,37,0.078002,0.041253
16384,27,0.078002,0.032392
16384,25,0.078002,0.044621
16384,34,0.078002,0.042469
16384,33,0.078002,0.041550
16384,31,0.078002,0.037474
16384,32,0.078002,0.039142
16384,36,0.078002,0.047744
16384,38,0.078002,0.021274
16384,35,0.078002,0.042035
16384,39,0.078002,0.062239
16384,40,0.078002,0.043224
16384,41,0.078002,0.033812
16384,45,0.078002,0.045909
16384,46,0.078002,0.038121
16384,42,0.078002,0.045778
16384,51,0.078002,0.040373
16384,44,0.078002,0.046026
16384,43,0.078002,0.037655
16384,47,0.078002,0.044866
16384,49,0.078002,0.058015
16384,54,0.078002,0.051486
16384,52,0.078002,0.038306
16384,48,0.078002,0.030840
16384,56,0.078002,0.048256
16384,50,0.078002,0.031194
16384,53,0.078002,0.047434
16384,57,0.078002,0.031299
16384,58,0.078002,0.049259
16384,55,0.078002,0.047939
16384,59,0.078002,0.038747
16384,60,0.078002,0.045592
16384,61,0.078002,0.034801
16384,62,0.078002,0.044840
16384,65,0.078002,0.041102
16384,63,0.078002,0.041536
16384,71,0.078002,0.042640
16384,64,0.078002,0.033160
16384,69,0.078002,0.043753
16384,68,0.078002,0.041582
16384,67,0.078002,0.028177
16384,72,0.078002,0.050844
16384,70,0.078002,0.033744
16384,66,0.078002,0.052229
16384,77,0.078002,0.032696
16384,74,0.078002,0.039723
16384,73,0.078002,0.049667
16384,76,0.078002,0.023084
16384,75,0.078002,0.047505
16384,78,0.078002,0.064458
16384,79,0.078002,0.034599
16384,80,0.078002,0.045694
16384,81,0.078002,0.038962
16384,82,0.078002,0.037071
16384,83,0.078002,0.027663
16384,84,0.078002,0.035397
16384,85,0.078002,0.041040
16384,86,0.078002,0.045430
16384,89,0.078002,0.048465
16384,88,0.078002,0.030441
16384,90,0.078002,0.042246
16384,87,0.078002,0.029542
16384,91,0.078002,0.048644
16384,92,0.078002,0.030466
16384,95,0.078002,0.032718
16384,96,0.078002,0.061230
16384,94,0.078002,0.042334
16384,93,0.078002,0.041608
16384,97,0.078002,0.031534
16384,98,0.078002,0.027716
16384,99,0.078002,0.068723
32768,10,0.066732,0.037368
32768,3,0.066732,0.037392
32768,0,0.066732,0.036102
32768,7,0.066732,0.029069
32768,16,0.066732,0.028081
32768,4,0.066732,0.031466
32768,13,0.066732,0.024062
32768,8,0.066732,0.028447
32768,5,0.066732,0.043043
32768,15,0.066732,0.035546
32768,11,0.066732,0.026477
32768,1,0.066732,0.025080
32768,6,0.066732,0.028652
32768,18,0.066732,0.027806
32768,19,0.066732,0.019187
32768,2,0.066732,0.022460
32768,17,0.066732,0.029986
32768,14,0.066732,0.035244
32768,12,0.066732,0.030352
32768,9,0.066732,0.026609
32768,25,0.066732,0.031526
32768,20,0.066732,0.034916
32768,21,0.066732,0.042251
32768,23,0.066732,0.032161
32768,28,0.066732,0.028729
32768,24,0.066732,0.030743
32768,27,0.066732,0.041557
32768,26,0.066732,0.032709
32768,39,0.066732,0.030864
32768,31,0.066732,0.030721
32768,30,0.066732,0.022321
32768,33,0.066732,0.039300
32768,22,0.066732,0.029448
32768,29,0.066732,0.038488
32768,36,0.066732,0.029917
32768,34,0.066732,0.032204
32768,38,0.066732,0.024386
32768,35,0.066732,0.031314
32768,37,0.066732,0.034656
32768,32,0.066732,0.022628
32768,43,0.066732,0.024699
32768,41,0.066732,0.037527
32768,40,0.066732,0.023124
32768,42,0.066732,0.027673
32768,50,0.066732,0.032192
32768,44,0.066732,0.020092
32768,48,0.066732,0.036133
32768,52,0.066732,0.034858
32768,45,0.066732,0.045215
32768,51,0.066732,0.026111
32768,49,0.066732,0.028349
32768,46,0.066732,0.038027
32768,54,0.066732,0.025458
32768,53,0.066732,0.027753
32768,56,0.066732,0.025251
32768,47,0.066732,0.045144
32768,57,0.066732,0.020488
32768,55,0.066732,0.021324
32768,59,0.066732,0.031085
32768,58,0.066732,0.019978
32768,65,0.066732,0.049012
32768,63,0.066732,0.028183
32768,62,0.066732,0.025491
32768,61,0.066732,0.037576
32768,67,0.066732,0.036233
32768,60,0.066732,0.037676
32768,66,0.066732,0.039391
32768,64,0.066732,0.025268
32768,70,0.066732,0.025035
32768,68,0.066732,0.041130
32768,69,0.066732,0.025426
32768,78,0.066732,0.037865
32768,71,0.066732,0.025875
32768,77,0.066732,0.029344
32768,72,0.066732,0.038773
32768,75,0.066732,0.029880
32768,74,0.066732,0.027652
32768,73,0.066732,0.031336
32768,76,0.066732,0.030862
32768,79,0.066732,0.027116
32768,80,0.066732,0.038740
32768,82,0.066732,0.036371
32768,83,0.066732,0.026123
32768,81,0.066732,0.031423
32768,84,0.066732,0.021180
32768,85,0.066732,0.030466
32768,86,0.066732,0.022623
32768,87,0.066732,0.036415
32768,88,0.066732,0.029835
32768,89,0.066732,0.020940
32768,91,0.066732,0.030205
32768,90,0.066732,0.024471
32768,92,0.066732,0.027588
32768,94,0.066732,0.035751
32768,96,0.066732,0.031777
32768,98,0.066732,0.036813
32768,99,0.066732,0.028775
32768,93,0.066732,0.024899
32768,95,0.066732,0.023772
32768,97,0.066732,0.027706
65536,9,0.057028,0.032394
65536,10,0.057028,0.022527
65536,1,0.057028,0.038297
65536,18,0.057028,0.025782
65536,13,0.057028,0.030102
65536,12,0.057028,0.022127
65536,5,0.057028,0.039235
65536,2,0.057028,0.025988
65536,4,0.057028,0.019774
65536,14,0.057028,0.030528
65536,0,0.057028,0.023681
65536,19,0.057028,0.019610
65536,16,0.057028,0.029458
65536,7,0.057028,0.022556
65536,6,0.057028,0.029312
65536,15,0.057028,0.022071
65536,3,0.057028,0.023135
65536,11,0.057028,0.026805
65536,8,0.057028,0.021962
65536,17,0.057028,0.029015
65536,20,0.057028,0.017531
65536,26,0.057028,0.018863
65536,25,0.057028,0.029254
65536,22,0.057028,0.026270
65536,33,0.057028,0.028259
65536,28,0.057028,0.045510
65536,24,0.057028,0.020231
65536,21,0.057028,0.022479
65536,31,0.057028,0.021502
65536,29,0.057028,0.028908
65536,30,0.057028,0.031086
65536,34,0.057028,0.023586
65536,23,0.057028,0.025690
65536,27,0.057028,0.025196
65536,36,0.057028,0.021602
65536,37,0.057028,0.029786
65536,32,0.057028,0.016081
65536,38,0.057028,0.026766
65536,35,0.057028,0.031084
65536,39,0.057028,0.029383
65536,40,0.057028,0.020377
65536,41,0.057028,0.019889
65536,45,0.057028,0.021904
65536,49,0.057028,0.026300
65536,42,0.057028,0.028469
65536,48,0.057028,0.031090
65536,47,0.057028,0.020852
65536,43,0.057028,0.021332
65536,50,0.057028,0.029772
65536,44,0.057028,0.019996
65536,52,0.057028,0.024535
65536,46,0.057028,0.030437
65536,53,0.057028,0.022379
65536,57,0.057028,0.019588
65536,51,0.057028,0.024268
65536,54,0.057028,0.027990
65536,55,0.057028,0.023701
65536,59,0.057028,0.025506
65536,56,0.057028,0.034167
65536,58,0.057028,0.024244
65536,61,0.057028,0.035291
65536,60,0.057028,0.022598
65536,64,0.057028,0.023995
65536,63,0.057028,0.040780
65536,66,0.057028,0.020410
65536,62,0.057028,0.020984
65536,67,0.057028,0.037209
65536,70,0.057028,0.029932
65536,73,0.057028,0.022166
65536,69,0.057028,0.031214
65536,71,0.057028,0.021717
65536,68,0.057028,0.028848
65536,65,0.057028,0.026941
65536,72,0.057028,0.023429
65536,74,0.057028,0.025836
65536,76,0.057028,0.034351
65536,75,0.057028,0.022443
65536,78,0.057028,0.028410
65536,77,0.057028,0.024154
65536,79,0.057028,0.032355
65536,81,0.057028,0.023677
65536,82,0.057028,0.030805
65536,80,0.057028,0.028383
65536,84,0.057028,0.034708
65536,85,0.057028,0.024330
65536,83,0.057028,0.018156
65536,87,0.057028,0.029389
65536,86,0.057028,0.029461
65536,95,0.057028,0.024368
65536,93,0.057028,0.021911
65536,88,0.057028,0.022370
65536,94,0.057028,0.026574
65536,92,0.057028,0.019809
65536,91,0.057028,0.027313
65536,89,0.057028,0.022305
65536,90,0.057028,0.027983
65536,97,0.057028,0.029254
65536,98,0.057028,0.018718
65536,96,0.057028,0.029419
65536,99,0.057028,0.018722
