Number of Points,Trial Number,Graph Bandwidth,Error
4096,74,0.101328,0.079536
4096,76,0.101328,0.095302
4096,79,0.101328,0.046491
4096,78,0.101328,0.070883
4096,77,0.101328,0.078569
4096,80,0.101328,0.049253
4096,82,0.101328,0.092186
4096,85,0.101328,0.066917
4096,83,0.101328,0.061178
4096,81,0.101328,0.084626
4096,84,0.101328,0.076899
4096,89,0.101328,0.040386
4096,87,0.101328,0.064096
4096,91,0.101328,0.097486
4096,88,0.101328,0.076990
4096,86,0.101328,0.069896
4096,90,0.101328,0.088944
4096,93,0.101328,0.060905
4096,94,0.101328,0.084324
4096,98,0.101328,0.053948
4096,95,0.101328,0.079941
4096,92,0.101328,0.094679
4096,96,0.101328,0.095369
4096,97,0.101328,0.051911
4096,99,0.101328,0.052877
8192,12,0.082600,0.074362
8192,3,0.082600,0.058118
8192,13,0.082600,0.078777
8192,2,0.082600,0.055410
8192,11,0.082600,0.039892
8192,4,0.082600,0.054238
8192,19,0.082600,0.062831
8192,1,0.082600,0.085898
8192,10,0.082600,0.056556
8192,16,0.082600,0.060702
8192,8,0.082600,0.045476
8192,17,0.082600,0.067907
8192,9,0.082600,0.045212
8192,14,0.082600,0.039635
8192,18,0.082600,0.075277
8192,5,0.082600,0.041530
8192,6,0.082600,0.065065
8192,15,0.082600,0.042691
8192,0,0.082600,0.061766
8192,7,0.082600,0.063737
8192,20,0.082600,0.049046
8192,22,0.082600,0.054440
8192,24,0.082600,0.074372
8192,21,0.082600,0.043654
8192,25,0.082600,0.046626
8192,23,0.082600,0.079731
8192,28,0.082600,0.047350
8192,29,0.082600,0.046868
8192,38,0.082600,0.074558
8192,26,0.082600,0.058084
8192,27,0.082600,0.073472
8192,34,0.082600,0.066609
8192,32,0.082600,0.044825
8192,31,0.082600,0.059183
8192,37,0.082600,0.057172
8192,36,0.082600,0.068151
8192,35,0.082600,0.048527
8192,30,0.082600,0.055358
8192,39,0.082600,0.055596
8192,33,0.082600,0.037973
8192,40,0.082600,0.038704
8192,41,0.082600,0.039910
8192,42,0.082600,0.039662
8192,43,0.082600,0.043548
8192,46,0.082600,0.067520
8192,44,0.082600,0.053449
8192,45,0.082600,0.042081
8192,48,0.082600,0.057905
8192,52,0.082600,0.065305
8192,50,0.082600,0.044353
8192,53,0.082600,0.044322
8192,47,0.082600,0.084848
8192,49,0.082600,0.058775
8192,51,0.082600,0.069390
8192,54,0.082600,0.058759
8192,57,0.082600,0.058052
8192,56,0.082600,0.050399
8192,55,0.082600,0.054411
8192,58,0.082600,0.064226
8192,59,0.082600,0.049898
8192,60,0.082600,0.038250
8192,64,0.082600,0.041585
8192,61,0.082600,0.053696
8192,62,0.082600,0.036376
8192,63,0.082600,0.081814
8192,65,0.082600,0.043026
8192,66,0.082600,0.066671
8192,67,0.082600,0.058124
8192,68,0.082600,0.073884
8192,69,0.082600,0.054467
8192,71,0.082600,0.059998
8192,72,0.082600,0.071141
8192,74,0.082600,0.050462
8192,73,0.082600,0.058592
8192,70,0.082600,0.052649
8192,75,0.082600,0.044826
8192,77,0.082600,0.059432
8192,78,0.082600,0.055988
8192,79,0.082600,0.058518
8192,76,0.082600,0.080491
8192,80,0.082600,0.063088
8192,81,0.082600,0.041260
8192,82,0.082600,0.043706
8192,85,0.082600,0.029591
8192,86,0.082600,0.061636
8192,84,0.082600,0.049313
8192,83,0.082600,0.088087
8192,89,0.082600,0.044822
8192,87,0.082600,0.044863
8192,88,0.082600,0.038201
8192,90,0.082600,0.055702
8192,91,0.082600,0.051244
8192,97,0.082600,0.047740
8192,92,0.082600,0.081268
8192,98,0.082600,0.073626
8192,93,0.082600,0.055744
8192,95,0.082600,0.063911
8192,94,0.082600,0.051021
8192,99,0.082600,0.053011
8192,96,0.082600,0.066904
16384,8,0.067201,0.042577
16384,5,0.067201,0.029820
16384,3,0.067201,0.035944
16384,13,0.067201,0.064957
16384,0,0.067201,0.051848
16384,10,0.067201,0.048316
16384,6,0.067201,0.059917
16384,4,0.067201,0.051391
16384,12,0.067201,0.038467
16384,15,0.067201,0.032228
16384,1,0.067201,0.035800
16384,2,0.067201,0.041538
16384,7,0.067201,0.039859
16384,14,0.067201,0.041548
16384,17,0.067201,0.040081
16384,9,0.067201,0.045711
16384,16,0.067201,0.038082
16384,18,0.067201,0.027496
16384,19,0.067201,0.038392
16384,11,0.067201,0.058043
16384,20,0.067201,0.048010
16384,28,0.067201,0.037418
16384,35,0.067201,0.047780
16384,29,0.067201,0.040364
16384,27,0.067201,0.038067
16384,23,0.067201,0.030534
16384,34,0.067201,0.049972
16384,22,0.067201,0.040103
16384,21,0.067201,0.041210
16384,30,0.067201,0.053162
16384,24,0.067201,0.055177
16384,25,0.067201,0.060233
16384,26,0.067201,0.056523
16384,32,0.067201,0.039871
16384,38,0.067201,0.033731
16384,36,0.067201,0.049793
16384,37,0.067201,0.042120
16384,33,0.067201,0.045943
16384,31,0.067201,0.040641
16384,39,0.067201,0.031781
16384,40,0.067201,0.037847
16384,43,0.067201,0.049812
16384,45,0.067201,0.052578
16384,42,0.067201,0.051426
16384,46,0.067201,0.042891
16384,44,0.067201,0.040897
16384,48,0.067201,0.051347
16384,41,0.067201,0.073653
16384,54,0.067201,0.032268
16384,58,0.067201,0.042503
16384,49,0.067201,0.028231
16384,55,0.067201,0.051845
16384,51,0.067201,0.040182
16384,47,0.067201,0.027129
16384,56,0.067201,0.037933
16384,50,0.067201,0.043873
16384,57,0.067201,0.049734
16384,52,0.067201,0.037935
16384,53,0.067201,0.043950
16384,59,0.067201,0.032545
16384,61,0.067201,0.053539
16384,62,0.067201,0.047303
16384,63,0.067201,0.031715
16384,60,0.067201,0.041487
16384,64,0.067201,0.048724
16384,66,0.067201,0.038619
16384,65,0.067201,0.032212
16384,69,0.067201,0.036724
16384,68,0.067201,0.033163
16384,70,0.067201,0.060509
16384,71,0.067201,0.037644
16384,76,0.067201,0.047554
16384,72,0.067201,0.041076
16384,74,0.067201,0.054437
16384,75,0.067201,0.031961
16384,73,0.067201,0.031003
16384,67,0.067201,0.035036
16384,77,0.067201,0.035247
16384,78,0.067201,0.052488
16384,79,0.067201,0.043300
16384,80,0.067201,0.051988
16384,83,0.067201,0.057652
16384,82,0.067201,0.039426
16384,81,0.067201,0.032403
16384,84,0.067201,0.042285
16384,86,0.067201,0.029732
16384,85,0.067201,0.035202
16384,87,0.067201,0.037784
16384,90,0.067201,0.030759
16384,88,0.067201,0.036880
16384,91,0.067201,0.051933
16384,92,0.067201,0.040061
16384,89,0.067201,0.046020
16384,97,0.067201,0.033873
16384,93,0.067201,0.068726
16384,95,0.067201,0.067153
16384,98,0.067201,0.035465
16384,94,0.067201,0.037686
16384,99,0.067201,0.050197
16384,96,0.067201,0.033331
32768,18,0.054579,0.039062
32768,8,0.054579,0.043514
32768,2,0.054579,0.033018
32768,1,0.054579,0.026618
32768,7,0.054579,0.029403
32768,0,0.054579,0.035718
32768,3,0.054579,0.027500
32768,17,0.054579,0.028364
32768,4,0.054579,0.036937
32768,16,0.054579,0.040061
32768,11,0.054579,0.028403
32768,13,0.054579,0.036448
32768,10,0.054579,0.031206
32768,12,0.054579,0.036967
32768,5,0.054579,0.039666
32768,19,0.054579,0.034646
32768,9,0.054579,0.052456
32768,14,0.054579,0.032691
32768,6,0.054579,0.035318
32768,15,0.054579,0.035475
32768,21,0.054579,0.037937
32768,23,0.054579,0.046788
32768,20,0.054579,0.024642
32768,24,0.054579,0.031271
32768,22,0.054579,0.040362
32768,26,0.054579,0.036865
32768,27,0.054579,0.022203
32768,25,0.054579,0.030415
32768,33,0.054579,0.032861
32768,36,0.054579,0.035084
32768,28,0.054579,0.024976
32768,30,0.054579,0.032916
32768,32,0.054579,0.029587
32768,35,0.054579,0.037663
32768,29,0.054579,0.038023
32768,34,0.054579,0.031564
32768,37,0.054579,0.025252
32768,39,0.054579,0.028602
32768,31,0.054579,0.030302
32768,38,0.054579,0.025976
32768,40,0.054579,0.030676
32768,41,0.054579,0.025208
32768,42,0.054579,0.030233
32768,44,0.054579,0.034660
32768,45,0.054579,0.029653
32768,43,0.054579,0.028749
32768,46,0.054579,0.026087
32768,47,0.054579,0.041005
32768,49,0.054579,0.030678
32768,55,0.054579,0.041940
32768,48,0.054579,0.030921
32768,51,0.054579,0.059030
32768,52,0.054579,0.023356
32768,50,0.054579,0.038844
32768,54,0.054579,0.028920
32768,53,0.054579,0.038320
32768,56,0.054579,0.036618
32768,58,0.054579,0.030415
32768,59,0.054579,0.023327
32768,57,0.054579,0.037933
32768,60,0.054579,0.029599
32768,61,0.054579,0.037072
32768,64,0.054579,0.026505
32768,63,0.054579,0.024529
32768,62,0.054579,0.054860
32768,67,0.054579,0.031977
32768,66,0.054579,0.039117
32768,65,0.054579,0.035655
32768,71,0.054579,0.041732
32768,69,0.054579,0.032672
32768,68,0.054579,0.045794
32768,70,0.054579,0.026829
32768,73,0.054579,0.027856
32768,75,0.054579,0.030069
32768,72,0.054579,0.043363
32768,74,0.054579,0.038303
32768,78,0.054579,0.031179
32768,76,0.054579,0.034491
32768,77,0.054579,0.024008
32768,79,0.054579,0.038633
32768,80,0.054579,0.039380
32768,81,0.054579,0.040710
32768,82,0.054579,0.026370
32768,83,0.054579,0.031098
32768,84,0.054579,0.031393
32768,85,0.054579,0.037515
32768,86,0.054579,0.045799
32768,87,0.054579,0.026779
32768,88,0.054579,0.031897
32768,90,0.054579,0.040515
32768,92,0.054579,0.035677
32768,93,0.054579,0.049584
32768,89,0.054579,0.041133
32768,91,0.054579,0.025678
32768,94,0.054579,0.038388
32768,95,0.054579,0.036347
32768,99,0.054579,0.030016
32768,97,0.054579,0.027564
32768,96,0.054579,0.031414
32768,98,0.054579,0.038140
65536,1,0.044263,0.025145
65536,2,0.044263,0.021444
65536,18,0.044263,0.031142
65536,5,0.044263,0.024950
65536,8,0.044263,0.034010
65536,13,0.044263,0.021742
65536,19,0.044263,0.023149
65536,15,0.044263,0.027058
65536,10,0.044263,0.022584
65536,0,0.044263,0.038268
65536,7,0.044263,0.020142
65536,17,0.044263,0.024899
65536,11,0.044263,0.026391
65536,14,0.044263,0.021887
65536,6,0.044263,0.030962
65536,16,0.044263,0.031971
65536,3,0.044263,0.034666
65536,12,0.044263,0.021112
65536,9,0.044263,0.024275
65536,4,0.044263,0.036277
65536,20,0.044263,0.023533
65536,21,0.044263,0.028860
65536,24,0.044263,0.029313
65536,28,0.044263,0.026083
65536,23,0.044263,0.029165
65536,25,0.044263,0.027380
65536,22,0.044263,0.028603
65536,35,0.044263,0.023446
65536,29,0.044263,0.022387
65536,30,0.044263,0.022094
65536,36,0.044263,0.024620
65536,31,0.044263,0.023386
65536,34,0.044263,0.028922
65536,26,0.044263,0.022962
65536,27,0.044263,0.019238
65536,33,0.044263,0.036265
65536,32,0.044263,0.031984
65536,37,0.044263,0.025001
65536,38,0.044263,0.021870
65536,39,0.044263,0.021128
65536,40,0.044263,0.025393
65536,41,0.044263,0.023931
65536,43,0.044263,0.025276
65536,42,0.044263,0.023785
65536,45,0.044263,0.024757
65536,47,0.044263,0.035859
65536,44,0.044263,0.023316
65536,48,0.044263,0.027035
65536,52,0.044263,0.021769
65536,46,0.044263,0.031249
65536,49,0.044263,0.037544
65536,53,0.044263,0.019092
65536,54,0.044263,0.023214
65536,51,0.044263,0.018692
65536,59,0.044263,0.021463
65536,57,0.044263,0.024491
65536,58,0.044263,0.027928
65536,50,0.044263,0.033863
65536,55,0.044263,0.021128
65536,56,0.044263,0.022718
65536,60,0.044263,0.030940
65536,61,0.044263,0.025405
65536,62,0.044263,0.021290
65536,63,0.044263,0.029118
65536,64,0.044263,0.023919
65536,65,0.044263,0.027213
65536,70,0.044263,0.026423
65536,67,0.044263,0.042563
65536,66,0.044263,0.035831
65536,68,0.044263,0.034109
65536,69,0.044263,0.031595
65536,77,0.044263,0.023529
65536,76,0.044263,0.038689
65536,71,0.044263,0.025326
65536,72,0.044263,0.021987
65536,73,0.044263,0.027540
65536,78,0.044263,0.034699
65536,75,0.044263,0.038093
65536,74,0.044263,0.024304
65536,79,0.044263,0.024723
65536,80,0.044263,0.033222
65536,82,0.044263,0.029654
65536,81,0.044263,0.027257
65536,84,0.044263,0.016145
65536,83,0.044263,0.022182
65536,85,0.044263,0.020743
65536,86,0.044263,0.023106
65536,89,0.044263,0.041941
65536,88,0.044263,0.025170
65536,87,0.044263,0.028666
65536,91,0.044263,0.032798
65536,90,0.044263,0.032713
65536,93,0.044263,0.034384
65536,96,0.044263,0.024772
65536,94,0.044263,0.020771
65536,92,0.044263,0.022357
65536,97,0.044263,0.034897
65536,98,0.044263,0.022307
65536,95,0.044263,0.025816
65536,99,0.044263,0.032541
