Number of Points,Trial Number,Graph Bandwidth,Error
8192,86,0.082914,0.042680
8192,83,0.082914,0.049010
8192,88,0.082914,0.048815
8192,87,0.082914,0.065554
8192,90,0.082914,0.061066
8192,91,0.082914,0.091101
8192,89,0.082914,0.059295
8192,92,0.082914,0.071732
8192,93,0.082914,0.052068
8192,95,0.082914,0.046669
8192,94,0.082914,0.090169
8192,96,0.082914,0.052012
8192,98,0.082914,0.057645
8192,97,0.082914,0.036244
8192,99,0.082914,0.040469
16384,0,0.060842,0.051365
16384,5,0.060842,0.041868
16384,7,0.060842,0.035543
16384,6,0.060842,0.037782
16384,16,0.060842,0.042103
16384,12,0.060842,0.039830
16384,8,0.060842,0.038645
16384,13,0.060842,0.058014
16384,11,0.060842,0.055519
16384,2,0.060842,0.045035
16384,9,0.060842,0.045756
16384,4,0.060842,0.036733
16384,18,0.060842,0.032940
16384,15,0.060842,0.042983
16384,10,0.060842,0.038730
16384,19,0.060842,0.027392
16384,3,0.060842,0.033977
16384,1,0.060842,0.037291
16384,14,0.060842,0.063076
16384,17,0.060842,0.033701
16384,20,0.060842,0.046777
16384,21,0.060842,0.047475
16384,26,0.060842,0.034602
16384,22,0.060842,0.033170
16384,30,0.060842,0.054865
16384,23,0.060842,0.041907
16384,24,0.060842,0.047028
16384,25,0.060842,0.035642
16384,27,0.060842,0.043962
16384,29,0.060842,0.051581
16384,31,0.060842,0.033077
16384,32,0.060842,0.040504
16384,35,0.060842,0.035624
16384,28,0.060842,0.049302
16384,39,0.060842,0.037162
16384,34,0.060842,0.054379
16384,33,0.060842,0.038364
16384,38,0.060842,0.038900
16384,37,0.060842,0.061590
16384,36,0.060842,0.044513
16384,41,0.060842,0.045542
16384,40,0.060842,0.030434
16384,43,0.060842,0.041210
16384,45,0.060842,0.049475
16384,46,0.060842,0.034768
16384,42,0.060842,0.050539
16384,44,0.060842,0.051036
16384,50,0.060842,0.041374
16384,47,0.060842,0.036915
16384,57,0.060842,0.050911
16384,52,0.060842,0.050971
16384,51,0.060842,0.029083
16384,49,0.060842,0.037333
16384,48,0.060842,0.039291
16384,54,0.060842,0.038735
16384,53,0.060842,0.056401
16384,56,0.060842,0.039290
16384,58,0.060842,0.041803
16384,59,0.060842,0.034397
16384,55,0.060842,0.041276
16384,60,0.060842,0.036032
16384,61,0.060842,0.062141
16384,63,0.060842,0.038614
16384,62,0.060842,0.050307
16384,64,0.060842,0.062856
16384,67,0.060842,0.042398
16384,65,0.060842,0.051002
16384,74,0.060842,0.039184
16384,69,0.060842,0.055053
16384,70,0.060842,0.056187
16384,66,0.060842,0.058980
16384,73,0.060842,0.038212
16384,72,0.060842,0.058744
