Number of Points,Trial Number,Graph Bandwidth,Error
16384,81,0.092401,0.102498
16384,84,0.092401,0.097870
16384,88,0.092401,0.103219
16384,87,0.092401,0.099285
16384,85,0.092401,0.096657
16384,86,0.092401,0.096286
16384,90,0.092401,0.093016
16384,91,0.092401,0.108167
16384,92,0.092401,0.098013
16384,89,0.092401,0.100144
16384,94,0.092401,0.101296
16384,96,0.092401,0.104635
16384,93,0.092401,0.102203
16384,95,0.092401,0.103122
16384,97,0.092401,0.105426
16384,98,0.092401,0.104510
16384,99,0.092401,0.102038
32768,14,0.075047,0.083432
32768,17,0.075047,0.083989
32768,12,0.075047,0.084240
32768,3,0.075047,0.087293
32768,15,0.075047,0.081965
32768,10,0.075047,0.085053
32768,5,0.075047,0.089353
32768,0,0.075047,0.085770
32768,9,0.075047,0.088319
32768,11,0.075047,0.090259
32768,1,0.075047,0.089912
32768,8,0.075047,0.083262
32768,4,0.075047,0.088343
32768,16,0.075047,0.084559
32768,7,0.075047,0.087021
32768,2,0.075047,0.090572
32768,6,0.075047,0.082992
32768,13,0.075047,0.085171
32768,18,0.075047,0.085448
32768,19,0.075047,0.088153
32768,20,0.075047,0.090083
32768,22,0.075047,0.084524
32768,32,0.075047,0.083244
32768,37,0.075047,0.084039
32768,25,0.075047,0.082069
32768,23,0.075047,0.087345
32768,30,0.075047,0.083086
32768,21,0.075047,0.082569
32768,24,0.075047,0.086070
32768,39,0.075047,0.083684
32768,36,0.075047,0.089325
32768,29,0.075047,0.090265
32768,28,0.075047,0.083307
32768,27,0.075047,0.086242
32768,35,0.075047,0.086948
32768,34,0.075047,0.084227
32768,26,0.075047,0.084987
32768,38,0.075047,0.089333
32768,31,0.075047,0.085866
32768,33,0.075047,0.086316
32768,40,0.075047,0.088532
32768,41,0.075047,0.083704
32768,46,0.075047,0.084247
32768,42,0.075047,0.087158
32768,45,0.075047,0.083517
32768,43,0.075047,0.084748
32768,49,0.075047,0.088069
32768,44,0.075047,0.087040
32768,56,0.075047,0.091599
32768,52,0.075047,0.081290
32768,53,0.075047,0.088000
32768,47,0.075047,0.083782
32768,54,0.075047,0.087916
32768,50,0.075047,0.085233
32768,48,0.075047,0.088497
32768,57,0.075047,0.087165
32768,51,0.075047,0.080783
32768,59,0.075047,0.089685
32768,55,0.075047,0.088836
32768,58,0.075047,0.084467
32768,63,0.075047,0.086105
32768,62,0.075047,0.088888
32768,60,0.075047,0.081033
32768,61,0.075047,0.086874
32768,64,0.075047,0.090048
32768,66,0.075047,0.085215
32768,65,0.075047,0.084912
32768,67,0.075047,0.084285
32768,69,0.075047,0.085933
32768,68,0.075047,0.084461
32768,72,0.075047,0.087761
32768,78,0.075047,0.086123
32768,79,0.075047,0.088290
32768,73,0.075047,0.084366
32768,71,0.075047,0.086878
32768,77,0.075047,0.086318
32768,70,0.075047,0.084936
32768,76,0.075047,0.088722
32768,75,0.075047,0.088948
32768,74,0.075047,0.087152
32768,80,0.075047,0.083366
32768,81,0.075047,0.086955
32768,82,0.075047,0.088197
32768,83,0.075047,0.084361
32768,84,0.075047,0.085776
32768,88,0.075047,0.086534
32768,86,0.075047,0.087472
32768,87,0.075047,0.085201
32768,89,0.075047,0.081707
32768,85,0.075047,0.085176
32768,91,0.075047,0.085103
32768,90,0.075047,0.090435
32768,95,0.075047,0.088197
32768,92,0.075047,0.081929
32768,99,0.075047,0.083840
32768,93,0.075047,0.084015
32768,94,0.075047,0.087786
32768,98,0.075047,0.088227
32768,96,0.075047,0.084150
32768,97,0.075047,0.088392
65536,5,0.060861,0.071136
65536,6,0.060861,0.069996
65536,4,0.060861,0.068895
65536,3,0.060861,0.070443
65536,19,0.060861,0.073336
65536,11,0.060861,0.071057
65536,14,0.060861,0.069330
65536,0,0.060861,0.073524
65536,18,0.060861,0.071453
65536,7,0.060861,0.073007
65536,8,0.060861,0.074500
65536,16,0.060861,0.073434
65536,10,0.060861,0.073172
65536,15,0.060861,0.070511
65536,1,0.060861,0.071907
65536,13,0.060861,0.070759
65536,12,0.060861,0.072026
65536,9,0.060861,0.070949
65536,17,0.060861,0.071828
65536,2,0.060861,0.071568
65536,20,0.060861,0.073727
65536,21,0.060861,0.069230
65536,24,0.060861,0.073359
65536,27,0.060861,0.071268
65536,23,0.060861,0.071284
65536,31,0.060861,0.069714
65536,26,0.060861,0.072703
65536,30,0.060861,0.073921
65536,22,0.060861,0.069688
65536,25,0.060861,0.074357
65536,32,0.060861,0.070327
65536,36,0.060861,0.072978
65536,35,0.060861,0.073778
65536,29,0.060861,0.073399
65536,34,0.060861,0.070861
65536,28,0.060861,0.070370
65536,33,0.060861,0.071683
65536,39,0.060861,0.071433
65536,38,0.060861,0.072109
65536,37,0.060861,0.072789
65536,42,0.060861,0.073168
65536,41,0.060861,0.069212
65536,43,0.060861,0.073820
65536,47,0.060861,0.072880
65536,40,0.060861,0.072362
65536,46,0.060861,0.071944
65536,48,0.060861,0.069916
65536,45,0.060861,0.071237
65536,50,0.060861,0.073070
65536,54,0.060861,0.070619
65536,49,0.060861,0.071020
65536,44,0.060861,0.069841
65536,51,0.060861,0.073221
65536,59,0.060861,0.070776
65536,57,0.060861,0.070945
65536,52,0.060861,0.070818
65536,58,0.060861,0.072754
65536,53,0.060861,0.071013
65536,55,0.060861,0.072412
65536,56,0.060861,0.072374
65536,60,0.060861,0.070225
65536,61,0.060861,0.070206
65536,62,0.060861,0.071835
65536,63,0.060861,0.073216
65536,64,0.060861,0.072035
65536,73,0.060861,0.071004
65536,65,0.060861,0.070486
65536,71,0.060861,0.071906
65536,66,0.060861,0.071263
65536,67,0.060861,0.070134
65536,72,0.060861,0.070986
65536,68,0.060861,0.072384
65536,70,0.060861,0.071807
65536,77,0.060861,0.073428
65536,69,0.060861,0.071601
65536,75,0.060861,0.071193
65536,74,0.060861,0.074465
65536,76,0.060861,0.073704
65536,79,0.060861,0.072898
65536,78,0.060861,0.070254
65536,80,0.060861,0.071513
65536,82,0.060861,0.072368
65536,81,0.060861,0.073758
65536,84,0.060861,0.071202
65536,88,0.060861,0.071612
65536,83,0.060861,0.073712
65536,85,0.060861,0.070343
65536,89,0.060861,0.073287
65536,90,0.060861,0.070961
65536,86,0.060861,0.073768
65536,93,0.060861,0.068548
65536,91,0.060861,0.070947
65536,87,0.060861,0.070023
65536,94,0.060861,0.071138
65536,96,0.060861,0.072790
65536,92,0.060861,0.071539
65536,95,0.060861,0.073600
65536,98,0.060861,0.069985
65536,97,0.060861,0.072574
65536,99,0.060861,0.071387
