Number of Points,Trial Number,Graph Bandwidth,Error
8192,81,0.099497,0.052351
8192,86,0.099497,0.070803
8192,90,0.099497,0.042852
8192,87,0.099497,0.046524
8192,93,0.099497,0.050352
8192,89,0.099497,0.056023
8192,91,0.099497,0.055178
8192,95,0.099497,0.055310
8192,96,0.099497,0.073121
8192,94,0.099497,0.060561
8192,92,0.099497,0.049717
8192,98,0.099497,0.044740
8192,88,0.099497,0.066381
8192,97,0.099497,0.044361
8192,99,0.099497,0.041205
16384,11,0.073011,0.025356
16384,10,0.073011,0.065376
16384,5,0.073011,0.037809
16384,15,0.073011,0.033837
16384,18,0.073011,0.041691
16384,7,0.073011,0.031925
16384,4,0.073011,0.039559
16384,8,0.073011,0.037516
16384,17,0.073011,0.038715
16384,13,0.073011,0.049356
16384,1,0.073011,0.049565
16384,14,0.073011,0.058228
16384,6,0.073011,0.031899
16384,16,0.073011,0.038235
16384,12,0.073011,0.049972
16384,9,0.073011,0.045569
16384,19,0.073011,0.048802
16384,0,0.073011,0.028075
16384,3,0.073011,0.043444
16384,2,0.073011,0.030896
16384,20,0.073011,0.044152
16384,21,0.073011,0.033530
16384,30,0.073011,0.045245
16384,23,0.073011,0.045860
16384,28,0.073011,0.051160
16384,24,0.073011,0.042640
16384,25,0.073011,0.052565
16384,34,0.073011,0.036911
16384,36,0.073011,0.047194
16384,32,0.073011,0.044182
16384,27,0.073011,0.032176
16384,33,0.073011,0.041848
16384,29,0.073011,0.050046
16384,31,0.073011,0.043288
16384,22,0.073011,0.043630
16384,35,0.073011,0.056672
16384,26,0.073011,0.039884
16384,39,0.073011,0.041932
16384,37,0.073011,0.036360
16384,38,0.073011,0.053603
16384,41,0.073011,0.042671
16384,42,0.073011,0.050988
16384,40,0.073011,0.042945
16384,43,0.073011,0.044725
16384,48,0.073011,0.057355
16384,44,0.073011,0.046180
16384,47,0.073011,0.061449
16384,46,0.073011,0.041751
16384,50,0.073011,0.027676
16384,51,0.073011,0.048240
16384,45,0.073011,0.040082
16384,49,0.073011,0.029947
16384,56,0.073011,0.043821
16384,53,0.073011,0.046196
16384,58,0.073011,0.051278
16384,52,0.073011,0.046588
16384,54,0.073011,0.031675
16384,55,0.073011,0.023634
16384,57,0.073011,0.040927
16384,59,0.073011,0.038934
16384,60,0.073011,0.042705
16384,61,0.073011,0.050725
16384,62,0.073011,0.034870
16384,66,0.073011,0.044364
16384,63,0.073011,0.033206
16384,65,0.073011,0.037575
16384,64,0.073011,0.027267
16384,67,0.073011,0.038657
16384,76,0.073011,0.033479
16384,72,0.073011,0.041841
16384,75,0.073011,0.034092
16384,68,0.073011,0.050394
16384,69,0.073011,0.037088
16384,70,0.073011,0.040655
16384,73,0.073011,0.031869
16384,71,0.073011,0.037704
16384,74,0.073011,0.047599
16384,77,0.073011,0.047237
16384,78,0.073011,0.037747
16384,79,0.073011,0.053538
16384,80,0.073011,0.051782
16384,81,0.073011,0.043440
16384,82,0.073011,0.026600
16384,85,0.073011,0.054734
16384,83,0.073011,0.039553
16384,84,0.073011,0.038250
16384,87,0.073011,0.050448
16384,86,0.073011,0.041317
16384,88,0.073011,0.040055
16384,93,0.073011,0.036620
16384,94,0.073011,0.040532
16384,91,0.073011,0.040113
16384,90,0.073011,0.051005
16384,92,0.073011,0.056512
16384,89,0.073011,0.036531
16384,98,0.073011,0.036084
16384,95,0.073011,0.036956
16384,97,0.073011,0.038250
16384,96,0.073011,0.043376
16384,99,0.073011,0.064473
32768,8,0.053439,0.038789
32768,15,0.053439,0.041882
32768,7,0.053439,0.034667
32768,0,0.053439,0.025617
32768,17,0.053439,0.020090
32768,14,0.053439,0.022632
32768,2,0.053439,0.034228
32768,6,0.053439,0.032503
32768,16,0.053439,0.024814
32768,9,0.053439,0.037031
32768,11,0.053439,0.040150
32768,4,0.053439,0.030587
32768,18,0.053439,0.035154
32768,19,0.053439,0.036933
32768,12,0.053439,0.054810
32768,10,0.053439,0.030427
32768,3,0.053439,0.037528
32768,5,0.053439,0.030448
32768,13,0.053439,0.029395
32768,1,0.053439,0.031676
32768,20,0.053439,0.023492
32768,22,0.053439,0.046923
32768,29,0.053439,0.031901
32768,21,0.053439,0.036914
32768,23,0.053439,0.036612
32768,26,0.053439,0.039632
32768,24,0.053439,0.048323
32768,38,0.053439,0.033286
32768,25,0.053439,0.021318
32768,34,0.053439,0.042386
32768,30,0.053439,0.043153
32768,31,0.053439,0.039753
32768,39,0.053439,0.028646
32768,35,0.053439,0.033916
32768,27,0.053439,0.038515
32768,33,0.053439,0.030689
32768,28,0.053439,0.026767
32768,32,0.053439,0.028612
32768,36,0.053439,0.026142
32768,37,0.053439,0.029939
32768,42,0.053439,0.042318
32768,41,0.053439,0.031565
32768,40,0.053439,0.025269
32768,43,0.053439,0.045263
32768,45,0.053439,0.032617
32768,44,0.053439,0.027176
32768,46,0.053439,0.023912
32768,47,0.053439,0.031764
32768,52,0.053439,0.036894
32768,53,0.053439,0.032278
32768,51,0.053439,0.039619
32768,50,0.053439,0.025383
32768,48,0.053439,0.027779
32768,49,0.053439,0.032980
32768,57,0.053439,0.043930
32768,55,0.053439,0.032723
32768,56,0.053439,0.027965
32768,54,0.053439,0.046551
32768,59,0.053439,0.029452
32768,58,0.053439,0.046898
32768,60,0.053439,0.021999
32768,61,0.053439,0.029762
32768,62,0.053439,0.032203
32768,63,0.053439,0.027292
32768,65,0.053439,0.046839
32768,64,0.053439,0.037573
32768,66,0.053439,0.028270
32768,67,0.053439,0.036839
32768,69,0.053439,0.031502
32768,68,0.053439,0.026271
32768,70,0.053439,0.032461
32768,72,0.053439,0.023051
32768,71,0.053439,0.034178
32768,77,0.053439,0.048860
32768,73,0.053439,0.026799
32768,76,0.053439,0.028906
32768,74,0.053439,0.045002
32768,75,0.053439,0.023787
32768,78,0.053439,0.027483
32768,79,0.053439,0.028616
32768,81,0.053439,0.059954
32768,80,0.053439,0.047147
32768,83,0.053439,0.034300
32768,82,0.053439,0.037763
32768,84,0.053439,0.023359
32768,86,0.053439,0.023979
32768,85,0.053439,0.048532
32768,87,0.053439,0.054019
32768,88,0.053439,0.037909
32768,89,0.053439,0.040363
32768,90,0.053439,0.045351
32768,91,0.053439,0.030626
32768,94,0.053439,0.028151
32768,92,0.053439,0.034609
32768,93,0.053439,0.033728
32768,95,0.053439,0.037226
32768,96,0.053439,0.040928
32768,97,0.053439,0.038121
32768,99,0.053439,0.038514
32768,98,0.053439,0.024962
65536,5,0.039026,0.031727
65536,14,0.039026,0.021303
65536,16,0.039026,0.028230
65536,9,0.039026,0.021265
65536,7,0.039026,0.025074
65536,15,0.039026,0.022770
65536,12,0.039026,0.024688
65536,10,0.039026,0.024826
65536,19,0.039026,0.032597
65536,13,0.039026,0.022560
65536,4,0.039026,0.035239
65536,17,0.039026,0.032911
65536,6,0.039026,0.025944
65536,1,0.039026,0.029144
65536,0,0.039026,0.040665
65536,3,0.039026,0.031532
65536,8,0.039026,0.040619
65536,2,0.039026,0.024349
65536,18,0.039026,0.027796
65536,11,0.039026,0.034088
65536,27,0.039026,0.027920
65536,22,0.039026,0.029716
65536,20,0.039026,0.027097
65536,23,0.039026,0.024841
65536,21,0.039026,0.037585
65536,24,0.039026,0.029958
65536,25,0.039026,0.027791
65536,28,0.039026,0.029659
65536,31,0.039026,0.023761
65536,39,0.039026,0.035025
65536,35,0.039026,0.021046
65536,30,0.039026,0.023325
65536,36,0.039026,0.032300
65536,29,0.039026,0.026337
65536,32,0.039026,0.037719
65536,33,0.039026,0.023307
65536,26,0.039026,0.025979
65536,37,0.039026,0.033499
65536,38,0.039026,0.021938
65536,34,0.039026,0.026502
65536,40,0.039026,0.028374
65536,41,0.039026,0.029919
65536,42,0.039026,0.022929
65536,44,0.039026,0.021896
65536,43,0.039026,0.032084
65536,45,0.039026,0.025201
65536,49,0.039026,0.033967
65536,50,0.039026,0.030889
65536,48,0.039026,0.024778
65536,46,0.039026,0.028198
65536,58,0.039026,0.026967
65536,47,0.039026,0.023103
65536,54,0.039026,0.021497
65536,56,0.039026,0.019438
65536,51,0.039026,0.026445
65536,57,0.039026,0.029021
65536,52,0.039026,0.023186
65536,55,0.039026,0.025581
65536,53,0.039026,0.039494
65536,59,0.039026,0.035140
65536,60,0.039026,0.035358
65536,61,0.039026,0.026987
65536,62,0.039026,0.017519
65536,63,0.039026,0.027526
65536,65,0.039026,0.029370
65536,66,0.039026,0.024588
65536,64,0.039026,0.044898
65536,68,0.039026,0.028904
65536,77,0.039026,0.033588
65536,74,0.039026,0.030854
65536,73,0.039026,0.028284
65536,67,0.039026,0.034739
65536,69,0.039026,0.031872
65536,70,0.039026,0.042214
65536,78,0.039026,0.025977
65536,71,0.039026,0.023288
65536,72,0.039026,0.019698
65536,75,0.039026,0.032966
65536,79,0.039026,0.032433
65536,76,0.039026,0.022265
65536,80,0.039026,0.040300
65536,81,0.039026,0.028385
65536,82,0.039026,0.028176
65536,83,0.039026,0.027393
65536,84,0.039026,0.035238
65536,88,0.039026,0.024467
65536,89,0.039026,0.035318
65536,87,0.039026,0.026413
65536,85,0.039026,0.033183
65536,92,0.039026,0.022785
65536,86,0.039026,0.024137
65536,93,0.039026,0.025143
65536,96,0.039026,0.024007
65536,90,0.039026,0.041083
65536,94,0.039026,0.034070
65536,98,0.039026,0.029924
65536,95,0.039026,0.037437
65536,91,0.039026,0.039180
65536,97,0.039026,0.023290
65536,99,0.039026,0.026831
