Number of Points,Trial Number,Graph Bandwidth,Error
8192,86,0.099497,0.018271
8192,84,0.099497,0.016950
8192,87,0.099497,0.020661
8192,85,0.099497,0.016768
8192,89,0.099497,0.020282
8192,90,0.099497,0.021303
8192,91,0.099497,0.017002
8192,92,0.099497,0.022162
8192,93,0.099497,0.019383
8192,94,0.099497,0.025713
8192,95,0.099497,0.016942
8192,97,0.099497,0.015147
8192,96,0.099497,0.017118
8192,98,0.099497,0.020672
8192,99,0.099497,0.017023
16384,18,0.073011,0.017811
16384,9,0.073011,0.012589
16384,15,0.073011,0.013470
16384,17,0.073011,0.014412
16384,14,0.073011,0.015840
16384,1,0.073011,0.014856
16384,3,0.073011,0.017894
16384,12,0.073011,0.014214
16384,11,0.073011,0.014735
16384,19,0.073011,0.015809
16384,10,0.073011,0.014187
16384,0,0.073011,0.014272
16384,2,0.073011,0.020319
16384,13,0.073011,0.015486
16384,7,0.073011,0.014448
16384,6,0.073011,0.012663
16384,16,0.073011,0.017481
16384,4,0.073011,0.016123
16384,5,0.073011,0.015818
16384,8,0.073011,0.013894
16384,20,0.073011,0.014268
16384,23,0.073011,0.014411
16384,21,0.073011,0.014061
16384,22,0.073011,0.015576
16384,24,0.073011,0.013449
16384,26,0.073011,0.014823
16384,28,0.073011,0.014985
16384,25,0.073011,0.020773
16384,27,0.073011,0.011786
16384,29,0.073011,0.014109
16384,30,0.073011,0.017383
16384,31,0.073011,0.013918
16384,34,0.073011,0.015791
16384,33,0.073011,0.012326
16384,32,0.073011,0.018569
16384,35,0.073011,0.016559
16384,36,0.073011,0.020077
16384,37,0.073011,0.014931
16384,38,0.073011,0.014359
16384,39,0.073011,0.014553
16384,40,0.073011,0.013870
16384,41,0.073011,0.013423
16384,42,0.073011,0.015825
16384,43,0.073011,0.015949
16384,45,0.073011,0.015207
16384,46,0.073011,0.012632
16384,44,0.073011,0.011782
16384,47,0.073011,0.018432
16384,49,0.073011,0.014206
16384,48,0.073011,0.012567
16384,52,0.073011,0.016440
16384,50,0.073011,0.017327
16384,53,0.073011,0.013948
16384,51,0.073011,0.015801
16384,55,0.073011,0.018686
16384,54,0.073011,0.012822
16384,56,0.073011,0.014447
16384,58,0.073011,0.014077
16384,57,0.073011,0.013713
16384,59,0.073011,0.015366
16384,60,0.073011,0.014297
16384,61,0.073011,0.014756
16384,62,0.073011,0.017599
16384,63,0.073011,0.014611
16384,65,0.073011,0.014261
16384,64,0.073011,0.016041
16384,68,0.073011,0.013225
16384,66,0.073011,0.014844
16384,67,0.073011,0.018581
16384,70,0.073011,0.013718
16384,74,0.073011,0.014269
16384,73,0.073011,0.017371
16384,69,0.073011,0.016340
16384,72,0.073011,0.017022
16384,71,0.073011,0.016848
16384,75,0.073011,0.013455
16384,76,0.073011,0.013624
16384,78,0.073011,0.014241
16384,77,0.073011,0.014731
16384,79,0.073011,0.016421
16384,80,0.073011,0.015896
16384,81,0.073011,0.013522
16384,82,0.073011,0.013964
16384,83,0.073011,0.015087
16384,84,0.073011,0.015477
16384,85,0.073011,0.013402
16384,86,0.073011,0.015969
16384,87,0.073011,0.014189
16384,88,0.073011,0.016837
16384,90,0.073011,0.012744
16384,89,0.073011,0.018662
16384,93,0.073011,0.014433
16384,91,0.073011,0.017222
16384,92,0.073011,0.015522
16384,94,0.073011,0.016125
16384,96,0.073011,0.016425
16384,95,0.073011,0.015207
16384,98,0.073011,0.018517
16384,99,0.073011,0.017310
16384,97,0.073011,0.015830
32768,7,0.053439,0.012972
32768,10,0.053439,0.013456
32768,5,0.053439,0.011162
32768,2,0.053439,0.013099
32768,16,0.053439,0.012201
32768,12,0.053439,0.012700
32768,19,0.053439,0.012103
32768,3,0.053439,0.013379
32768,9,0.053439,0.010955
32768,4,0.053439,0.012956
32768,8,0.053439,0.015840
32768,14,0.053439,0.016231
32768,17,0.053439,0.012168
32768,18,0.053439,0.011050
32768,0,0.053439,0.013739
32768,1,0.053439,0.012982
32768,15,0.053439,0.012850
32768,13,0.053439,0.011925
32768,6,0.053439,0.012720
32768,11,0.053439,0.011289
32768,20,0.053439,0.012412
32768,25,0.053439,0.011537
32768,29,0.053439,0.012632
32768,21,0.053439,0.014644
32768,30,0.053439,0.011360
32768,33,0.053439,0.012677
32768,23,0.053439,0.011714
32768,22,0.053439,0.013092
32768,27,0.053439,0.016060
32768,26,0.053439,0.012039
32768,24,0.053439,0.011395
32768,32,0.053439,0.011532
32768,28,0.053439,0.013173
32768,36,0.053439,0.010362
32768,31,0.053439,0.013248
32768,35,0.053439,0.012807
32768,34,0.053439,0.011748
32768,37,0.053439,0.011969
32768,39,0.053439,0.012797
32768,38,0.053439,0.012600
32768,42,0.053439,0.013676
32768,40,0.053439,0.014004
32768,41,0.053439,0.012082
32768,43,0.053439,0.011110
32768,45,0.053439,0.013283
32768,44,0.053439,0.012571
32768,46,0.053439,0.013318
32768,47,0.053439,0.011350
32768,50,0.053439,0.013005
32768,48,0.053439,0.011429
32768,49,0.053439,0.011875
32768,51,0.053439,0.011863
32768,52,0.053439,0.012240
32768,54,0.053439,0.011532
32768,53,0.053439,0.011966
32768,56,0.053439,0.012863
32768,57,0.053439,0.011389
32768,58,0.053439,0.013595
32768,59,0.053439,0.010152
32768,55,0.053439,0.013155
32768,60,0.053439,0.013308
32768,62,0.053439,0.014660
32768,64,0.053439,0.014660
32768,61,0.053439,0.010251
32768,63,0.053439,0.011716
32768,65,0.053439,0.012026
32768,68,0.053439,0.015389
32768,66,0.053439,0.013664
32768,69,0.053439,0.012575
32768,67,0.053439,0.011509
32768,71,0.053439,0.014610
32768,75,0.053439,0.011702
32768,70,0.053439,0.012518
32768,72,0.053439,0.011170
32768,73,0.053439,0.010791
32768,76,0.053439,0.011336
32768,74,0.053439,0.012047
32768,77,0.053439,0.012428
32768,78,0.053439,0.015906
32768,79,0.053439,0.015342
32768,80,0.053439,0.012355
32768,81,0.053439,0.014975
32768,82,0.053439,0.013167
32768,84,0.053439,0.010951
32768,83,0.053439,0.013188
32768,87,0.053439,0.012040
32768,86,0.053439,0.012225
32768,85,0.053439,0.011757
32768,88,0.053439,0.015143
32768,90,0.053439,0.012716
32768,89,0.053439,0.012941
32768,92,0.053439,0.012050
