Number of Points,Trial Number,Graph Bandwidth,Error
16384,85,0.092401,0.010435
16384,82,0.092401,0.011740
16384,83,0.092401,0.012941
16384,86,0.092401,0.013386
16384,87,0.092401,0.012594
16384,89,0.092401,0.013903
16384,88,0.092401,0.012486
16384,91,0.092401,0.011776
16384,92,0.092401,0.011916
16384,90,0.092401,0.014291
16384,93,0.092401,0.014296
16384,94,0.092401,0.011469
16384,95,0.092401,0.013350
16384,96,0.092401,0.011195
16384,98,0.092401,0.012244
16384,97,0.092401,0.013262
16384,99,0.092401,0.011636
32768,14,0.075047,0.009828
32768,15,0.075047,0.009342
32768,11,0.075047,0.009598
32768,13,0.075047,0.009390
32768,6,0.075047,0.009592
32768,4,0.075047,0.009000
32768,12,0.075047,0.007846
32768,8,0.075047,0.009282
32768,2,0.075047,0.009315
32768,0,0.075047,0.009910
32768,10,0.075047,0.011083
32768,9,0.075047,0.010664
32768,5,0.075047,0.009378
32768,18,0.075047,0.010633
32768,3,0.075047,0.010629
32768,1,0.075047,0.011465
32768,7,0.075047,0.009444
32768,17,0.075047,0.010006
32768,16,0.075047,0.009828
32768,19,0.075047,0.011990
32768,21,0.075047,0.010944
32768,22,0.075047,0.009809
32768,20,0.075047,0.009983
32768,26,0.075047,0.009132
32768,24,0.075047,0.012148
32768,25,0.075047,0.009570
32768,28,0.075047,0.010673
32768,23,0.075047,0.011919
32768,31,0.075047,0.009076
32768,36,0.075047,0.009830
32768,29,0.075047,0.010151
32768,27,0.075047,0.009632
32768,30,0.075047,0.009082
32768,35,0.075047,0.012642
32768,32,0.075047,0.011504
32768,34,0.075047,0.009583
32768,39,0.075047,0.009964
32768,38,0.075047,0.011557
32768,37,0.075047,0.008785
32768,33,0.075047,0.008152
32768,40,0.075047,0.008720
32768,47,0.075047,0.008360
32768,41,0.075047,0.009625
32768,46,0.075047,0.009280
32768,49,0.075047,0.008970
32768,44,0.075047,0.010165
32768,45,0.075047,0.009645
32768,43,0.075047,0.010353
32768,42,0.075047,0.011277
32768,51,0.075047,0.011806
32768,48,0.075047,0.010488
32768,53,0.075047,0.008745
32768,50,0.075047,0.009332
32768,52,0.075047,0.008507
32768,57,0.075047,0.009680
32768,55,0.075047,0.009601
32768,56,0.075047,0.012068
32768,58,0.075047,0.011089
32768,54,0.075047,0.009519
32768,59,0.075047,0.008346
32768,60,0.075047,0.012633
32768,61,0.075047,0.008733
32768,63,0.075047,0.009145
32768,62,0.075047,0.011982
32768,64,0.075047,0.010326
32768,71,0.075047,0.009891
32768,65,0.075047,0.010864
32768,70,0.075047,0.009014
32768,68,0.075047,0.009669
32768,69,0.075047,0.009292
32768,66,0.075047,0.010986
32768,67,0.075047,0.011777
32768,72,0.075047,0.008770
32768,75,0.075047,0.008762
32768,74,0.075047,0.009824
32768,73,0.075047,0.009559
32768,78,0.075047,0.010251
32768,76,0.075047,0.013286
32768,79,0.075047,0.010688
32768,77,0.075047,0.009590
32768,80,0.075047,0.008637
32768,81,0.075047,0.011155
32768,85,0.075047,0.009020
32768,82,0.075047,0.010156
32768,89,0.075047,0.010820
32768,83,0.075047,0.009024
32768,86,0.075047,0.009756
32768,88,0.075047,0.008378
32768,84,0.075047,0.009933
32768,91,0.075047,0.008926
32768,90,0.075047,0.010230
32768,87,0.075047,0.009621
32768,93,0.075047,0.009006
32768,92,0.075047,0.010455
32768,95,0.075047,0.010290
32768,97,0.075047,0.009340
32768,96,0.075047,0.009562
32768,94,0.075047,0.009381
32768,99,0.075047,0.008670
32768,98,0.075047,0.013279
65536,12,0.060861,0.007440
65536,14,0.060861,0.007681
65536,17,0.060861,0.007088
65536,4,0.060861,0.007285
65536,10,0.060861,0.007776
65536,18,0.060861,0.008624
65536,9,0.060861,0.008603
65536,1,0.060861,0.007094
65536,15,0.060861,0.008194
65536,0,0.060861,0.007337
65536,5,0.060861,0.007070
65536,6,0.060861,0.008302
65536,13,0.060861,0.006980
65536,11,0.060861,0.007986
65536,19,0.060861,0.007989
65536,16,0.060861,0.007834
65536,7,0.060861,0.008309
65536,8,0.060861,0.007047
65536,3,0.060861,0.007225
65536,2,0.060861,0.008218
65536,20,0.060861,0.007719
65536,22,0.060861,0.006990
65536,23,0.060861,0.007309
65536,27,0.060861,0.008716
65536,21,0.060861,0.007609
65536,31,0.060861,0.008336
65536,29,0.060861,0.007848
65536,24,0.060861,0.007642
65536,25,0.060861,0.008059
65536,28,0.060861,0.007297
65536,26,0.060861,0.007608
65536,32,0.060861,0.008159
65536,33,0.060861,0.007480
65536,30,0.060861,0.007747
65536,39,0.060861,0.007990
65536,37,0.060861,0.007098
65536,34,0.060861,0.008319
65536,35,0.060861,0.008852
65536,36,0.060861,0.008164
65536,38,0.060861,0.007835
65536,42,0.060861,0.007120
65536,47,0.060861,0.007475
65536,40,0.060861,0.009704
65536,43,0.060861,0.007452
65536,45,0.060861,0.007575
65536,41,0.060861,0.008320
65536,46,0.060861,0.007774
65536,50,0.060861,0.007540
65536,48,0.060861,0.007055
65536,44,0.060861,0.007336
65536,49,0.060861,0.007481
65536,53,0.060861,0.007563
65536,52,0.060861,0.008523
65536,51,0.060861,0.007416
65536,54,0.060861,0.007322
65536,58,0.060861,0.008279
65536,59,0.060861,0.008834
65536,55,0.060861,0.008626
65536,57,0.060861,0.008546
65536,56,0.060861,0.007887
65536,60,0.060861,0.007271
65536,61,0.060861,0.008155
65536,63,0.060861,0.008611
65536,62,0.060861,0.008530
65536,65,0.060861,0.008354
65536,64,0.060861,0.007284
65536,66,0.060861,0.007193
65536,69,0.060861,0.009486
65536,68,0.060861,0.008717
65536,67,0.060861,0.009140
65536,70,0.060861,0.008426
65536,71,0.060861,0.008298
65536,76,0.060861,0.007551
65536,72,0.060861,0.006245
65536,74,0.060861,0.007326
65536,73,0.060861,0.007799
65536,75,0.060861,0.007626
65536,77,0.060861,0.006994
65536,78,0.060861,0.007334
65536,79,0.060861,0.006822
65536,80,0.060861,0.008330
65536,82,0.060861,0.008133
65536,81,0.060861,0.007731
65536,88,0.060861,0.007312
65536,83,0.060861,0.007844
65536,84,0.060861,0.007142
65536,86,0.060861,0.007471
65536,85,0.060861,0.008828
65536,89,0.060861,0.007068
65536,90,0.060861,0.008146
65536,87,0.060861,0.008467
65536,92,0.060861,0.006424
65536,91,0.060861,0.008725
65536,93,0.060861,0.008089
65536,94,0.060861,0.007387
65536,96,0.060861,0.007373
65536,98,0.060861,0.008008
65536,95,0.060861,0.007223
65536,97,0.060861,0.008568
65536,99,0.060861,0.007482
