Number of Points,Trial Number,Graph Bandwidth,Error
8192,15,0.118374,0.042299
8192,20,0.118374,0.050141
8192,21,0.118374,0.029967
8192,30,0.118374,0.035046
8192,27,0.118374,0.053158
8192,22,0.118374,0.064621
8192,28,0.118374,0.072214
8192,25,0.118374,0.050036
8192,29,0.118374,0.043789
8192,23,0.118374,0.044887
8192,24,0.118374,0.050159
8192,26,0.118374,0.047991
8192,31,0.118374,0.047922
8192,33,0.118374,0.044486
8192,39,0.118374,0.072857
8192,36,0.118374,0.046577
8192,32,0.118374,0.044989
8192,34,0.118374,0.039413
8192,37,0.118374,0.048616
8192,38,0.118374,0.050524
8192,35,0.118374,0.059574
8192,41,0.118374,0.069313
8192,43,0.118374,0.042899
8192,45,0.118374,0.066693
8192,42,0.118374,0.052837
8192,47,0.118374,0.026553
8192,46,0.118374,0.046206
8192,40,0.118374,0.049355
8192,49,0.118374,0.046607
8192,50,0.118374,0.046858
8192,48,0.118374,0.048317
8192,44,0.118374,0.042484
8192,51,0.118374,0.048525
8192,53,0.118374,0.039448
8192,58,0.118374,0.074022
8192,55,0.118374,0.058212
8192,52,0.118374,0.058661
8192,57,0.118374,0.058184
8192,59,0.118374,0.062579
8192,54,0.118374,0.055052
8192,56,0.118374,0.046513
8192,60,0.118374,0.062191
8192,62,0.118374,0.049486
8192,63,0.118374,0.068214
8192,64,0.118374,0.092121
8192,67,0.118374,0.045297
8192,66,0.118374,0.068162
8192,65,0.118374,0.045881
8192,61,0.118374,0.047143
8192,71,0.118374,0.049449
8192,69,0.118374,0.050634
8192,70,0.118374,0.048126
8192,68,0.118374,0.078554
8192,72,0.118374,0.040136
8192,73,0.118374,0.070998
8192,75,0.118374,0.053650
8192,76,0.118374,0.041908
8192,79,0.118374,0.067898
8192,78,0.118374,0.048432
8192,77,0.118374,0.061516
8192,74,0.118374,0.051753
8192,81,0.118374,0.075676
8192,80,0.118374,0.061029
8192,82,0.118374,0.060470
8192,84,0.118374,0.056172
8192,83,0.118374,0.066621
8192,86,0.118374,0.056375
8192,87,0.118374,0.051461
8192,85,0.118374,0.036292
8192,88,0.118374,0.048886
8192,89,0.118374,0.034149
8192,91,0.118374,0.044859
8192,90,0.118374,0.046078
8192,92,0.118374,0.042110
8192,93,0.118374,0.040300
8192,94,0.118374,0.035114
8192,95,0.118374,0.049104
8192,99,0.118374,0.060882
8192,96,0.118374,0.058405
8192,97,0.118374,0.042929
8192,98,0.118374,0.065681
16384,10,0.101402,0.056493
16384,11,0.101402,0.034729
16384,18,0.101402,0.026532
16384,12,0.101402,0.040775
16384,17,0.101402,0.045194
16384,3,0.101402,0.038475
16384,6,0.101402,0.057615
16384,9,0.101402,0.045035
16384,1,0.101402,0.034685
16384,7,0.101402,0.046581
16384,16,0.101402,0.052876
16384,2,0.101402,0.031832
16384,19,0.101402,0.038911
16384,0,0.101402,0.037497
16384,15,0.101402,0.046928
16384,13,0.101402,0.034440
16384,5,0.101402,0.043732
16384,4,0.101402,0.046087
16384,8,0.101402,0.041349
16384,14,0.101402,0.039784
16384,20,0.101402,0.042267
16384,21,0.101402,0.039408
16384,23,0.101402,0.059916
16384,27,0.101402,0.027633
16384,24,0.101402,0.032576
16384,25,0.101402,0.036262
16384,22,0.101402,0.041352
16384,26,0.101402,0.026646
16384,29,0.101402,0.045306
16384,28,0.101402,0.057018
16384,31,0.101402,0.051822
16384,34,0.101402,0.038448
16384,33,0.101402,0.029732
16384,32,0.101402,0.034225
16384,36,0.101402,0.040135
16384,39,0.101402,0.046971
16384,35,0.101402,0.045636
16384,30,0.101402,0.038457
16384,37,0.101402,0.046560
16384,38,0.101402,0.046807
16384,40,0.101402,0.043865
16384,41,0.101402,0.038325
16384,44,0.101402,0.024806
16384,43,0.101402,0.039043
16384,42,0.101402,0.056973
16384,45,0.101402,0.027458
16384,46,0.101402,0.026025
16384,52,0.101402,0.024622
16384,51,0.101402,0.046882
16384,53,0.101402,0.043877
16384,47,0.101402,0.047955
16384,54,0.101402,0.040848
16384,50,0.101402,0.043426
16384,48,0.101402,0.047378
16384,55,0.101402,0.040365
16384,49,0.101402,0.060808
16384,56,0.101402,0.043479
16384,57,0.101402,0.042210
16384,58,0.101402,0.045756
16384,59,0.101402,0.054057
16384,60,0.101402,0.028853
16384,61,0.101402,0.047083
16384,62,0.101402,0.034987
16384,64,0.101402,0.043244
16384,63,0.101402,0.050334
16384,65,0.101402,0.063053
16384,66,0.101402,0.047801
16384,68,0.101402,0.042775
16384,70,0.101402,0.034581
16384,69,0.101402,0.036289
16384,71,0.101402,0.037092
16384,72,0.101402,0.047992
16384,74,0.101402,0.046249
16384,67,0.101402,0.048715
16384,75,0.101402,0.044271
16384,76,0.101402,0.059335
16384,77,0.101402,0.038842
16384,73,0.101402,0.045010
16384,78,0.101402,0.059443
16384,79,0.101402,0.036336
16384,80,0.101402,0.033584
16384,82,0.101402,0.034111
16384,81,0.101402,0.028812
16384,83,0.101402,0.030504
16384,85,0.101402,0.055199
16384,84,0.101402,0.042613
16384,90,0.101402,0.047411
16384,88,0.101402,0.057892
16384,89,0.101402,0.050536
16384,87,0.101402,0.041840
16384,86,0.101402,0.035370
16384,92,0.101402,0.048336
16384,91,0.101402,0.036959
16384,93,0.101402,0.026688
16384,95,0.101402,0.024258
16384,97,0.101402,0.038617
16384,94,0.101402,0.047279
16384,96,0.101402,0.068105
16384,99,0.101402,0.037363
16384,98,0.101402,0.049149
32768,6,0.086752,0.032479
32768,4,0.086752,0.029238
32768,9,0.086752,0.034881
32768,2,0.086752,0.035857
32768,0,0.086752,0.031829
32768,5,0.086752,0.031846
32768,16,0.086752,0.026823
32768,8,0.086752,0.030648
32768,17,0.086752,0.035618
32768,13,0.086752,0.029701
32768,15,0.086752,0.040941
32768,14,0.086752,0.037390
32768,18,0.086752,0.033056
32768,3,0.086752,0.045761
32768,19,0.086752,0.029029
32768,10,0.086752,0.026543
32768,7,0.086752,0.032626
32768,12,0.086752,0.034294
32768,1,0.086752,0.038228
32768,11,0.086752,0.051607
32768,20,0.086752,0.031333
32768,25,0.086752,0.031254
32768,23,0.086752,0.044470
32768,27,0.086752,0.049445
32768,24,0.086752,0.021387
32768,30,0.086752,0.025374
32768,26,0.086752,0.023001
32768,33,0.086752,0.039634
32768,22,0.086752,0.022512
32768,21,0.086752,0.036093
32768,36,0.086752,0.030184
32768,32,0.086752,0.039001
32768,29,0.086752,0.023564
32768,28,0.086752,0.036202
32768,34,0.086752,0.022227
32768,38,0.086752,0.044382
32768,35,0.086752,0.030219
32768,37,0.086752,0.041075
32768,31,0.086752,0.037149
32768,39,0.086752,0.028791
32768,40,0.086752,0.031675
32768,41,0.086752,0.020138
32768,45,0.086752,0.035821
32768,42,0.086752,0.040013
32768,44,0.086752,0.038902
32768,50,0.086752,0.043238
32768,48,0.086752,0.042941
32768,49,0.086752,0.037976
32768,43,0.086752,0.032996
32768,52,0.086752,0.046153
32768,46,0.086752,0.022522
32768,51,0.086752,0.031580
32768,54,0.086752,0.037625
32768,47,0.086752,0.031296
32768,53,0.086752,0.036154
32768,56,0.086752,0.031518
32768,59,0.086752,0.027376
32768,57,0.086752,0.035404
32768,58,0.086752,0.029321
32768,55,0.086752,0.044796
32768,60,0.086752,0.028358
32768,65,0.086752,0.028393
32768,62,0.086752,0.035679
32768,67,0.086752,0.033331
32768,64,0.086752,0.028838
32768,61,0.086752,0.021671
32768,69,0.086752,0.034321
32768,72,0.086752,0.037574
32768,66,0.086752,0.031796
32768,71,0.086752,0.032033
32768,63,0.086752,0.022474
32768,68,0.086752,0.039052
32768,70,0.086752,0.023702
32768,76,0.086752,0.025429
32768,74,0.086752,0.028658
32768,73,0.086752,0.032418
32768,75,0.086752,0.039409
32768,79,0.086752,0.022920
32768,77,0.086752,0.035463
32768,78,0.086752,0.025227
32768,81,0.086752,0.035737
32768,80,0.086752,0.030687
32768,83,0.086752,0.039628
32768,87,0.086752,0.044238
32768,86,0.086752,0.033887
32768,82,0.086752,0.028214
32768,85,0.086752,0.024900
32768,93,0.086752,0.026926
32768,89,0.086752,0.038035
32768,95,0.086752,0.035095
32768,90,0.086752,0.026640
32768,91,0.086752,0.021628
32768,88,0.086752,0.030361
32768,94,0.086752,0.033367
32768,84,0.086752,0.033285
32768,92,0.086752,0.027879
32768,98,0.086752,0.036741
32768,96,0.086752,0.026760
32768,97,0.086752,0.033777
32768,99,0.086752,0.029323
65536,15,0.074136,0.024839
65536,1,0.074136,0.019432
65536,3,0.074136,0.022017
65536,11,0.074136,0.023651
65536,10,0.074136,0.033508
65536,5,0.074136,0.026945
65536,13,0.074136,0.027029
65536,7,0.074136,0.023877
65536,0,0.074136,0.021650
65536,6,0.074136,0.024289
65536,4,0.074136,0.033156
65536,12,0.074136,0.027087
65536,16,0.074136,0.029220
65536,14,0.074136,0.023630
65536,17,0.074136,0.021998
65536,9,0.074136,0.019198
65536,8,0.074136,0.026336
65536,18,0.074136,0.032476
65536,19,0.074136,0.016393
65536,2,0.074136,0.028160
65536,21,0.074136,0.022354
65536,26,0.074136,0.022117
65536,20,0.074136,0.023836
65536,22,0.074136,0.023580
65536,24,0.074136,0.031537
65536,27,0.074136,0.023870
65536,28,0.074136,0.028965
65536,23,0.074136,0.021414
65536,25,0.074136,0.017087
65536,35,0.074136,0.023133
65536,30,0.074136,0.019979
65536,38,0.074136,0.019764
65536,34,0.074136,0.024439
65536,37,0.074136,0.023714
65536,33,0.074136,0.022547
65536,29,0.074136,0.019546
65536,32,0.074136,0.020086
65536,39,0.074136,0.030789
65536,31,0.074136,0.041805
65536,36,0.074136,0.023901
65536,40,0.074136,0.017774
65536,43,0.074136,0.017386
65536,42,0.074136,0.034017
65536,41,0.074136,0.019964
65536,53,0.074136,0.027346
65536,46,0.074136,0.027337
65536,48,0.074136,0.020887
65536,47,0.074136,0.015612
65536,52,0.074136,0.025100
65536,45,0.074136,0.013776
65536,49,0.074136,0.028384
65536,50,0.074136,0.032248
65536,51,0.074136,0.024079
65536,44,0.074136,0.024356
65536,59,0.074136,0.020913
65536,55,0.074136,0.025086
65536,54,0.074136,0.023292
65536,58,0.074136,0.021954
65536,56,0.074136,0.027350
65536,57,0.074136,0.021330
65536,62,0.074136,0.030425
65536,61,0.074136,0.018254
65536,68,0.074136,0.023519
65536,63,0.074136,0.030544
65536,60,0.074136,0.015781
65536,65,0.074136,0.029013
65536,67,0.074136,0.021390
65536,64,0.074136,0.025004
65536,69,0.074136,0.028250
65536,66,0.074136,0.023619
65536,73,0.074136,0.021709
65536,71,0.074136,0.026791
65536,72,0.074136,0.022345
65536,70,0.074136,0.018864
65536,78,0.074136,0.024417
65536,74,0.074136,0.029418
65536,76,0.074136,0.016707
65536,77,0.074136,0.025086
65536,75,0.074136,0.029687
65536,79,0.074136,0.016118
65536,80,0.074136,0.026981
65536,82,0.074136,0.020303
65536,83,0.074136,0.030847
65536,81,0.074136,0.023226
65536,88,0.074136,0.029307
65536,89,0.074136,0.024035
65536,86,0.074136,0.030967
65536,84,0.074136,0.016730
65536,87,0.074136,0.023329
65536,85,0.074136,0.023648
65536,91,0.074136,0.020992
65536,90,0.074136,0.028782
65536,92,0.074136,0.018960
65536,94,0.074136,0.048602
65536,93,0.074136,0.024947
65536,96,0.074136,0.027470
65536,97,0.074136,0.032487
65536,95,0.074136,0.026782
65536,98,0.074136,0.024821
65536,99,0.074136,0.025119
